Layer,Weights
conv2d_1,0.11753555
conv2d_1,0.021166129
conv2d_1,0.022364981
conv2d_1,-0.05892517
conv2d_1,-0.011360599
conv2d_1,-0.10931455
conv2d_1,0.14672194
conv2d_1,-0.08115537
conv2d_1,0.09326727
conv2d_1,-0.06682483
conv2d_1,-0.0648166
conv2d_1,-0.12999672
conv2d_1,-0.06113761
conv2d_1,-0.0799468
conv2d_1,0.0024531314
conv2d_1,0.056234702
conv2d_1,-0.21006933
conv2d_1,-0.011875079
conv2d_1,-0.05156227
conv2d_1,-0.03342506
conv2d_1,-0.19193421
conv2d_1,-0.13900469
conv2d_1,0.11932445
conv2d_1,-0.026588708
conv2d_1,-0.2717285
conv2d_1,-0.17759924
conv2d_1,-0.053437904
conv2d_1,0.065512575
conv2d_1,-0.1327655
conv2d_1,0.044936962
conv2d_1,0.19461031
conv2d_1,-0.039183483
conv2d_1,-0.111901395
conv2d_1,-0.015439833
conv2d_1,0.23687874
conv2d_1,-0.053609688
conv2d_1,0.055064816
conv2d_1,0.08321227
conv2d_1,0.06152438
conv2d_1,0.16346635
conv2d_1,-0.044274114
conv2d_1,0.22666083
conv2d_1,0.06371878
conv2d_1,-0.11369617
conv2d_1,-0.022280293
conv2d_1,-0.12329602
conv2d_1,0.017449724
conv2d_1,-0.025550354
conv2d_1,-0.34983093
conv2d_1,-0.002915796
conv2d_1,-0.091665275
conv2d_1,0.040354557
conv2d_1,-0.076539785
conv2d_1,-0.105045706
conv2d_1,-0.07386982
conv2d_1,-0.15248226
conv2d_1,-0.12660357
conv2d_1,0.013933807
conv2d_1,-0.17140819
conv2d_1,-0.1294206
conv2d_1,-0.16087048
conv2d_1,0.07041608
conv2d_1,-0.08393103
conv2d_1,-0.05100402
conv2d_1,-0.14185467
conv2d_1,0.0062856916
conv2d_1,0.09096115
conv2d_1,-0.14874688
conv2d_1,0.093592815
conv2d_1,-0.11107334
conv2d_1,-0.04273155
conv2d_1,0.049009584
conv2d_1,0.027071605
conv2d_1,0.036235005
conv2d_1,-0.0131910015
conv2d_1,0.029031428
conv2d_1,-0.12893923
conv2d_1,0.07389471
conv2d_1,0.029519849
conv2d_1,-0.104343295
conv2d_1,0.053613584
conv2d_1,0.09963504
conv2d_1,0.05544245
conv2d_1,0.027362108
conv2d_1,0.067367576
conv2d_1,0.07182915
conv2d_1,-0.15659176
conv2d_1,-0.03760775
conv2d_1,-0.038137022
conv2d_1,-0.060293283
conv2d_1,0.0471136
conv2d_1,-0.090877876
conv2d_1,-0.095060006
conv2d_1,-0.06840932
conv2d_1,-0.06097845
conv2d_1,0.012230891
conv2d_1,0.05520072
conv2d_1,0.047510218
conv2d_1,-0.0848535
conv2d_1,-0.107583374
conv2d_1,-0.056869414
conv2d_1,-0.07846309
conv2d_1,-0.016704826
conv2d_1,0.06614515
conv2d_1,0.12786381
conv2d_1,-0.057268955
conv2d_1,-0.029111208
conv2d_1,0.04716009
conv2d_1,-0.021867687
conv2d_1,0.12828778
conv2d_1,-0.013100154
conv2d_1,0.10697417
conv2d_1,-0.092770204
conv2d_1,0.052684367
conv2d_1,-0.10506533
conv2d_1,0.07883773
conv2d_1,-0.038731936
conv2d_1,0.095025346
conv2d_1,0.02513127
conv2d_1,0.0882108
conv2d_1,-0.051864736
conv2d_1,0.015063164
conv2d_1,-0.044860374
conv2d_1,0.04651234
conv2d_1,-0.11337204
conv2d_1,-0.00816159
conv2d_1,0.044211026
conv2d_1,-0.12577426
conv2d_1,0.09229942
conv2d_1,-0.029088998
conv2d_1,0.030414153
conv2d_1,-0.038278718
conv2d_1,0.09632243
conv2d_1,0.027875379
conv2d_1,-0.07993986
conv2d_1,0.05957347
conv2d_1,0.09401475
conv2d_1,0.12395362
conv2d_1,-0.13411458
conv2d_1,0.09626651
conv2d_1,-0.0065564695
conv2d_1,-0.08391051
conv2d_1,0.035637103
conv2d_1,0.0045560207
conv2d_1,-0.33369756
conv2d_1,0.048218127
conv2d_1,-0.11738256
conv2d_1,-0.12484833
conv2d_1,0.07752061
conv2d_1,0.051456157
conv2d_1,0.13677657
conv2d_1,-0.18374531
conv2d_1,0.21013834
conv2d_1,-0.16349345
conv2d_1,0.01006272
conv2d_1,-0.22016221
conv2d_1,-0.27082694
conv2d_1,-0.05614568
conv2d_1,0.19603612
conv2d_1,0.056245822
conv2d_1,0.023091795
conv2d_1,-0.031321302
conv2d_1,0.01193479
conv2d_1,0.026811026
conv2d_1,0.17813951
conv2d_1,-0.090482876
conv2d_1,0.19506757
conv2d_1,0.19840702
conv2d_1,0.056198344
conv2d_1,0.01002371
conv2d_1,0.025665963
conv2d_1,-0.034916114
conv2d_1,0.011377289
conv2d_1,-0.063358456
conv2d_1,-0.11347709
conv2d_1,-0.12425817
conv2d_1,0.020964338
conv2d_1,0.10220562
conv2d_1,-0.10957636
conv2d_1,0.08112725
conv2d_1,0.092951
conv2d_1,-0.10814162
conv2d_1,-0.15965787
conv2d_1,0.07685402
conv2d_1,-0.088674985
conv2d_1,-0.055589445
conv2d_1,-0.10333387
conv2d_1,-0.030998314
conv2d_1,0.008874268
conv2d_1,0.1181331
conv2d_1,0.09218114
conv2d_1,0.10006781
conv2d_1,-0.072812185
conv2d_1,0.084454626
conv2d_1,0.053515583
conv2d_1,0.042135127
conv2d_1,-0.054259542
conv2d_1,0.013927913
conv2d_1,0.012428942
conv2d_1,0.07951641
conv2d_1,0.12352135
conv2d_1,0.04787714
conv2d_1,-0.026258728
conv2d_1,0.0504809
conv2d_1,0.072556905
conv2d_1,-0.08971037
conv2d_1,-0.13145357
conv2d_1,0.05038904
conv2d_1,-0.035033144
conv2d_1,-0.14214246
conv2d_1,0.030895172
conv2d_1,0.040828113
conv2d_1,-0.1038203
conv2d_1,-0.059744705
conv2d_1,0.04367359
conv2d_1,0.08225522
conv2d_1,-0.104024194
conv2d_1,-0.06289867
conv2d_1,-0.045364678
conv2d_1,0.042606894
conv2d_1,0.07590591
conv2d_1,-0.06658936
conv2d_1,0.04080374
conv2d_1,-0.0012399632
conv2d_1,-0.0811089
conv2d_1,0.08998927
conv2d_1,0.17172049
conv2d_1,-0.14249507
conv2d_1,-0.05737899
conv2d_1,0.05695984
conv2d_1,-0.105148755
conv2d_1,-0.011605936
conv2d_1,0.0702529
conv2d_1,0.15898195
conv2d_1,-0.03608458
conv2d_1,0.0028904132
conv2d_1,-0.07657472
conv2d_1,-0.15384158
conv2d_1,-0.035467826
conv2d_1,0.09715437
conv2d_1,0.09471618
conv2d_1,0.11251841
conv2d_1,0.12072312
conv2d_1,0.016229173
conv2d_1,-0.09791162
conv2d_1,-0.030927708
conv2d_1,0.1431434
conv2d_1,0.042837515
conv2d_1,-0.026526518
conv2d_1,0.08884003
conv2d_1,0.14474736
conv2d_1,-0.0012753578
conv2d_1,0.08345458
conv2d_1,0.021768022
conv2d_1,0.19601442
conv2d_1,0.0008517296
conv2d_1,0.08718931
conv2d_1,-0.04180986
conv2d_1,-0.13459681
conv2d_1,-0.008281528
conv2d_1,-0.21373963
conv2d_1,0.09360827
conv2d_1,0.15856218
conv2d_1,-0.10290866
conv2d_1,0.005499387
conv2d_1,0.0097936
conv2d_1,-0.042182077
conv2d_1,-0.061922632
conv2d_1,-0.09091106
conv2d_1,-0.03461941
conv2d_1,-0.0416228
conv2d_1,-0.075767376
conv2d_1,-0.024793252
conv2d_1,-0.02418841
conv2d_1,-0.12861152
conv2d_1,0.038522113
conv2d_1,0.057782408
conv2d_1,-0.06082411
conv2d_1,-0.034741554
conv2d_1,-0.11774748
conv2d_1,0.10235045
conv2d_1,-0.062830456
conv2d_1,-0.05062983
conv2d_1,-0.06544649
conv2d_1,0.03252345
conv2d_1,0.1014049
conv2d_1,0.08745904
conv2d_1,-0.027249003
conv2d_1,-0.05693798
conv2d_1,-0.062346566
conv2d_1,-0.043007255
conv2d_1,0.15463684
conv2d_1,-0.09825209
conv2d_1,0.020713476
conv2d_1,0.11026876
conv2d_1,-0.046004478
conv2d_1,0.06427202
conv2d_1,-0.11374082
conv2d_1,-0.09814268
conv2d_1,-0.09150206
conv2d_1,0.08579839
conv2d_1,0.11107387
conv2d_1,0.11248467
conv2d_1,0.0441479
conv2d_1,0.15109311
conv2d_1,-0.0823419
conv2d_1,-0.009684849
conv2d_1,0.028933262
conv2d_1,0.055921607
conv2d_1,-0.008461861
conv2d_1,-0.19181025
conv2d_1,0.043343738
conv2d_1,-0.01811618
conv2d_1,-0.07064217
conv2d_1,0.050136942
conv2d_1,-0.20247732
conv2d_1,-0.054405224
conv2d_1,0.15343374
conv2d_1,-0.047933593
conv2d_1,-0.034156468
conv2d_1,-0.074044056
conv2d_1,-0.045090362
conv2d_1,0.13901307
conv2d_1,0.044477966
conv2d_1,0.054684747
conv2d_1,-0.11466186
conv2d_1,-0.15517972
conv2d_1,-0.025638893
conv2d_1,-0.020411504
conv2d_1,-0.017803447
conv2d_1,0.021709846
conv2d_1,-0.22936715
conv2d_1,0.097794816
conv2d_1,0.12139858
conv2d_1,0.091329
conv2d_1,-0.014617599
conv2d_1,-0.089449495
conv2d_1,-0.022142224
conv2d_1,0.004528465
conv2d_1,0.11162688
conv2d_1,-0.027937682
conv2d_1,0.13238758
conv2d_1,-0.14313352
conv2d_1,0.089256406
conv2d_1,-0.04866898
conv2d_1,0.08157896
conv2d_1,0.10385799
conv2d_1,0.10976386
conv2d_1,0.092204064
conv2d_1,-0.09977565
conv2d_1,0.10097132
conv2d_1,0.05183032
conv2d_1,-0.043747574
conv2d_1,0.031159697
conv2d_1,-0.04430395
conv2d_1,-0.08776738
conv2d_1,0.03352985
conv2d_1,-0.077184
conv2d_1,-0.038423326
conv2d_1,-0.047156714
conv2d_1,-0.0627091
conv2d_1,0.05476382
conv2d_1,0.015630253
conv2d_1,0.0077756853
conv2d_1,-0.124903485
conv2d_1,-0.13914262
conv2d_1,-0.12089725
conv2d_1,0.10972494
conv2d_1,-0.00038631482
conv2d_1,0.09085674
conv2d_1,-0.09304955
conv2d_1,0.046141412
conv2d_1,-0.08674019
conv2d_1,0.050206713
conv2d_1,-0.049216084
conv2d_1,-0.08753588
conv2d_1,-0.075770095
conv2d_1,0.033372454
conv2d_1,0.017857207
conv2d_1,0.07449378
conv2d_1,0.034365132
conv2d_1,-0.04285465
conv2d_1,0.0022562763
conv2d_1,0.0032242686
conv2d_1,0.022949733
conv2d_1,0.04166266
conv2d_1,-0.014538228
conv2d_1,-0.05319514
conv2d_1,-0.0035172408
conv2d_1,0.01125645
conv2d_1,-0.06210922
conv2d_1,-0.12387396
conv2d_1,-0.028162649
conv2d_1,-0.11906491
conv2d_1,0.11650864
conv2d_1,-0.023676537
conv2d_1,0.115749136
conv2d_1,-0.061911076
conv2d_1,-0.07253045
conv2d_1,-0.01671741
conv2d_1,-0.12078717
conv2d_1,-0.10060596
conv2d_1,-0.14384851
conv2d_1,-0.022200942
conv2d_1,-0.13011777
conv2d_1,-0.13777599
conv2d_1,0.0049322206
conv2d_1,-0.21014771
conv2d_1,-0.08716669
conv2d_1,-0.047994826
conv2d_1,-0.25600043
conv2d_1,-0.021298066
conv2d_1,-0.11176469
conv2d_1,-0.1338821
conv2d_1,-0.10006795
conv2d_1,-0.097501434
conv2d_1,-0.016595988
conv2d_1,0.08751999
conv2d_1,0.047697503
conv2d_1,0.03778955
conv2d_1,-0.0036256681
conv2d_1,0.051589295
conv2d_1,0.042726856
conv2d_1,0.06091136
conv2d_1,0.09045322
conv2d_1,0.06789733
conv2d_1,-0.11620257
conv2d_1,0.040167786
conv2d_1,-0.14076345
conv2d_1,-0.0523039
conv2d_1,-0.051429275
conv2d_1,-0.03128875
conv2d_1,-0.04292315
conv2d_1,0.019692149
conv2d_1,-0.061049674
conv2d_1,-0.036627337
conv2d_1,-0.09409121
conv2d_1,-0.079729065
conv2d_1,0.02690343
conv2d_1,-0.04044306
conv2d_1,0.032244015
conv2d_1,-0.050744075
conv2d_1,0.053530287
conv2d_1,-0.08280583
conv2d_1,0.015458807
conv2d_1,0.06634461
conv2d_1,-0.16211762
conv2d_1,0.05423195
conv2d_1,-0.072610766
conv2d_1,0.043562952
conv2d_1,0.14349897
conv2d_1,0.029715825
conv2d_1,0.03161253
conv2d_1,-0.12614208
conv2d_1,0.174549
conv2d_1,-0.014350775
conv2d_1,-0.105207756
conv2d_1,-0.09656322
conv2d_1,0.075777955
conv2d_1,0.09006258
conv2d_1,0.051947605
conv2d_1,0.08064633
conv2d_1,-0.104661606
conv2d_1,-0.16694131
conv2d_1,-0.31711423
conv2d_1,-0.018287333
conv2d_1,-0.050994165
conv2d_1,-0.042815223
conv2d_1,-0.113658965
conv2d_1,-0.020839628
conv2d_1,-0.11488622
conv2d_1,-0.30885553
conv2d_1,-0.049180742
conv2d_1,-0.014099613
conv2d_1,-0.18432243
conv2d_1,-0.21850613
conv2d_1,-0.21002874
conv2d_1,-0.020050855
conv2d_1,0.08735412
conv2d_1,0.05522574
conv2d_1,-0.041792102
conv2d_1,-0.12886316
conv2d_1,0.17525914
conv2d_1,-0.1217174
conv2d_1,0.039186668
conv2d_1,-0.04862288
conv2d_1,0.12306259
conv2d_1,0.052017238
conv2d_1,-0.09742421
conv2d_1,0.056473278
conv2d_1,-0.14753696
conv2d_1,-0.26415044
conv2d_1,-0.036011733
conv2d_1,-0.0696365
conv2d_1,-0.07828426
conv2d_1,0.010214245
conv2d_1,0.07370339
conv2d_1,0.051609587
conv2d_1,0.12674901
conv2d_1,0.012008084
conv2d_1,-0.1191506
conv2d_1,-0.051677383
conv2d_1,0.20460242
conv2d_1,0.06170109
conv2d_1,0.024002027
conv2d_1,0.11861889
conv2d_1,0.08600441
conv2d_1,-0.071068995
conv2d_1,-0.055065252
conv2d_1,-0.18290423
conv2d_1,0.2583089
conv2d_1,0.05784821
conv2d_1,0.01667523
conv2d_1,-0.049321383
conv2d_1,-0.052932613
conv2d_1,-0.067906156
conv2d_1,0.07702276
conv2d_1,-0.07303403
conv2d_1,0.1535409
conv2d_1,-0.12255442
conv2d_1,0.069483556
conv2d_1,-0.10442985
conv2d_1,-0.017371038
conv2d_1,-0.03789831
conv2d_1,-0.00086311507
conv2d_1,-0.12426988
conv2d_1,-0.023949182
conv2d_1,0.14735574
conv2d_1,-0.19840682
conv2d_1,0.12077329
conv2d_1,-0.12030386
conv2d_1,-0.031518143
conv2d_1,-0.14487132
conv2d_1,0.0450124
conv2d_1,0.035155293
conv2d_1,-0.1931391
conv2d_1,-0.068246394
conv2d_1,-0.12853977
conv2d_1,0.07147642
conv2d_1,-0.11486392
conv2d_1,-0.13957149
conv2d_1,0.06566592
conv2d_1,0.108757205
conv2d_1,0.03590235
conv2d_1,-0.047757097
conv2d_1,-0.05152534
conv2d_1,0.021200616
conv2d_1,-0.040834315
conv2d_1,0.18553185
conv2d_1,-0.034133233
conv2d_1,0.18841393
conv2d_1,0.043204095
conv2d_1,-0.13467713
conv2d_1,0.14076614
conv2d_1,-0.12371575
conv2d_1,-0.0018851907
conv2d_1,-0.038289417
conv2d_1,-0.14183995
conv2d_1,-0.07736078
conv2d_1,-0.004703847
conv2d_1,-0.17104466
conv2d_1,-0.019822659
conv2d_1,-0.19434059
conv2d_1,-0.068652585
conv2d_1,0.12590578
conv2d_1,-0.13687341
conv2d_1,-0.031393137
conv2d_1,-0.16114597
conv2d_1,-0.119751506
conv2d_1,-0.13612853
conv2d_1,-0.11014679
conv2d_1,-0.18174946
conv2d_1,0.0027529825
conv2d_1,-0.11504463
conv2d_1,0.07465713
conv2d_1,0.04876539
conv2d_1,-0.001907636
conv2d_1,0.010983653
conv2d_1,0.05339256
conv2d_1,-0.08402724
conv2d_1,-0.06731512
conv2d_1,-0.064546
conv2d_1,0.15137824
conv2d_1,0.12905253
conv2d_1,0.04987155
conv2d_1,0.0042710565
conv2d_1,0.028132252
conv2d_1,0.03982275
conv2d_1,0.017540662
conv2d_1,0.048863836
conv2d_1,0.06775181
conv2d_1,0.0816668
conv2d_1,-0.103643075
conv2d_1,0.14293742
conv2d_1,0.008688666
conv2d_1,0.026680192
conv2d_1,-0.056822557
conv2d_1,0.011167828
conv2d_1,-0.21274702
conv2d_1,0.08036229
conv2d_1,-0.044556104
conv2d_1,-0.14676034
conv2d_1,-0.10133331
conv2d_1,-0.04981934
conv2d_1,0.019742487
conv2d_1,-0.13742863
conv2d_1,-0.087351836
conv2d_1,0.07765913
conv2d_1,-0.117397286
conv2d_1,0.086580284
conv2d_1,-0.0025553196
conv2d_1,-0.10121643
conv2d_1,-0.12697059
conv2d_1,-0.11687259
conv2d_1,0.10633852
conv2d_1,0.10255138
conv2d_1,-0.054009046
conv2d_1,-0.017913869
conv2d_1,-0.085191935
conv2d_1,-0.13443673
conv2d_1,-0.09100766
conv2d_1,-0.06704023
conv2d_1,-0.0074930824
conv2d_1,-0.050299756
conv2d_1,0.032521013
conv2d_1,-0.0007673166
conv2d_1,-0.013774254
conv2d_1,-0.036242153
conv2d_1,-0.1507907
conv2d_1,-0.0025643972
conv2d_1,-0.015257032
conv2d_1,0.11311024
conv2d_1,0.046991814
conv2d_1,-0.0012103758
conv2d_1,-0.020699633
conv2d_1,-0.09295688
conv2d_1,-0.0066050366
conv2d_1,0.086301304
conv2d_1,0.083034895
conv2d_1,0.013849398
conv2d_1,-0.08920949
conv2d_1,0.0719656
conv2d_1,0.10524587
conv2d_1,0.059650183
conv2d_1,0.013399009
conv2d_1,-0.020108484
conv2d_1,0.063797064
conv2d_1,-0.064454585
conv2d_1,0.05056717
conv2d_1,0.017888045
conv2d_1,-0.04534323
conv2d_1,-0.09313538
conv2d_1,0.09616188
conv2d_1,-0.1965535
conv2d_1,-0.038779527
conv2d_1,0.07285565
conv2d_1,-0.39009923
conv2d_1,0.11750021
conv2d_1,-0.07322418
conv2d_1,-0.03689802
conv2d_1,0.07151596
conv2d_1,-0.24968001
conv2d_1,-0.007240408
conv2d_1,0.081465594
conv2d_1,0.08331245
conv2d_1,-0.111668125
conv2d_1,0.013600259
conv2d_1,-0.12801032
conv2d_1,0.25526392
conv2d_1,0.0022772404
conv2d_1,-0.010608898
conv2d_1,-0.10658191
conv2d_1,-0.21374655
conv2d_1,0.058951218
conv2d_1,0.014661517
conv2d_1,0.022643797
conv2d_1,0.012046677
conv2d_1,-0.060837403
conv2d_1,0.21454291
conv2d_1,0.050653264
conv2d_1,-0.1390682
conv2d_1,0.037805133
conv2d_1,-0.026095035
conv2d_1,0.026507333
conv2d_1,0.140525
conv2d_1,-0.004694379
conv2d_1,0.023987118
conv2d_1,0.015014716
conv2d_1,-0.06052892
conv2d_1,-0.025825638
conv2d_1,-0.07007492
conv2d_1,0.11484388
conv2d_1,0.007224684
conv2d_1,-0.0222739
conv2d_1,0.012541253
conv2d_1,0.09890853
conv2d_1,-0.053817544
conv2d_1,0.075109355
conv2d_1,-0.13972008
conv2d_1,0.096481964
conv2d_1,0.0147041725
conv2d_1,-0.037079316
conv2d_1,0.06632569
conv2d_1,-0.028566381
conv2d_1,-0.18587223
conv2d_1,0.04425581
conv2d_1,-0.06333562
conv2d_1,0.011579628
conv2d_1,0.12667345
conv2d_1,-0.09008351
conv2d_1,0.011425356
conv2d_1,-0.070713736
conv2d_1,-0.02193769
conv2d_1,0.04323751
conv2d_1,0.028232621
conv2d_1,-0.0063558198
conv2d_1,0.099293485
conv2d_1,-0.17979312
conv2d_1,-0.011359746
conv2d_1,0.08259576
conv2d_1,0.039337926
conv2d_1,0.03452336
conv2d_1,0.0075660865
conv2d_1,-0.042814374
conv2d_1,-0.22238196
conv2d_1,-0.053764492
conv2d_1,-0.058322903
conv2d_1,0.1083176
conv2d_1,-0.10973469
conv2d_1,-0.11198635
conv2d_1,0.0029989253
conv2d_1,0.025824076
conv2d_1,-0.09860957
conv2d_1,0.016010137
conv2d_1,-0.12638701
conv2d_1,-0.1262102
conv2d_1,0.0038010087
conv2d_1,0.053616345
conv2d_1,0.12270991
conv2d_1,-6.308408e-05
conv2d_1,0.0601232
conv2d_1,-0.024000552
conv2d_1,-0.09238817
conv2d_1,0.01821301
conv2d_1,-0.048028518
conv2d_1,0.09401823
conv2d_1,0.045526564
conv2d_1,0.107913636
conv2d_1,0.038066894
conv2d_1,-0.12421957
conv2d_1,-0.1183631
conv2d_1,-0.017958973
conv2d_1,0.16602696
conv2d_1,0.08130033
conv2d_1,0.067846574
conv2d_1,0.009490678
conv2d_1,-0.13105161
conv2d_1,-0.022911735
conv2d_1,-0.06835357
conv2d_1,0.09118066
conv2d_1,-0.0365229
conv2d_1,-0.044157825
conv2d_1,0.13817956
conv2d_1,-0.043762654
conv2d_1,-0.14398463
conv2d_1,0.0068386053
conv2d_1,0.021818893
conv2d_1,0.060946498
conv2d_1,0.07961573
conv2d_1,0.052380934
conv2d_1,-0.16726618
conv2d_1,0.008247724
conv2d_1,-0.04122465
conv2d_1,-0.029741704
conv2d_1,0.029764399
conv2d_1,8.152274e-07
conv2d_1,0.059502147
conv2d_1,0.011044795
conv2d_1,-0.09305198
conv2d_1,-0.16296788
conv2d_1,-0.055360284
conv2d_1,-0.07206337
conv2d_1,-0.076228306
conv2d_1,-0.03272102
conv2d_1,-0.044058003
conv2d_1,0.051873285
conv2d_1,0.0047502434
conv2d_1,0.06220781
conv2d_1,0.02274667
conv2d_1,0.12434657
conv2d_1,0.0843842
conv2d_1,-0.09978423
conv2d_1,0.10206597
conv2d_1,0.040835753
conv2d_1,-0.053894196
conv2d_1,0.0743903
conv2d_1,-0.07992683
conv2d_1,-0.06095821
conv2d_1,0.07406162
conv2d_1,-0.07293475
conv2d_1,-0.084457494
conv2d_1,0.061563224
conv2d_1,-0.15107414
conv2d_1,0.057911653
conv2d_1,-0.013109921
conv2d_1,-0.02070389
conv2d_1,0.032142635
conv2d_1,-0.007923341
conv2d_1,0.013562698
conv2d_1,0.018547505
conv2d_1,0.012760766
conv2d_1,-0.054238617
conv2d_1,0.06328771
conv2d_1,0.11923024
conv2d_1,-0.08881232
conv2d_1,-0.0057602073
conv2d_1,0.15798081
conv2d_1,-0.08173929
conv2d_1,-0.07931533
conv2d_1,-0.060160704
conv2d_1,0.10205636
conv2d_1,-0.010994741
conv2d_1,-0.22182137
conv2d_1,0.09605833
conv2d_1,0.081501186
conv2d_1,-0.055441342
conv2d_1,-0.0070127286
conv2d_1,-0.05415889
conv2d_1,0.10044023
conv2d_1,0.020633286
conv2d_1,-0.07205614
conv2d_1,-0.018954623
conv2d_1,-0.0727082
conv2d_1,-0.04152362
conv2d_1,-0.061939247
conv2d_1,0.0074160434
conv2d_1,-0.08395845
conv2d_1,0.058947552
conv2d_1,0.00026291405
conv2d_1,0.14444028
conv2d_1,0.006316389
conv2d_1,0.05903516
conv2d_1,0.009101224
conv2d_1,-0.09461196
conv2d_1,0.11776295
conv2d_1,-0.0036858956
conv2d_1,-0.02409435
conv2d_1,-0.06423817
conv2d_1,-0.0139080845
conv2d_1,-0.0784809
conv2d_1,-0.08811967
conv2d_1,0.03674985
conv2d_1,0.08815757
conv2d_1,-0.11356583
conv2d_1,0.018408684
conv2d_1,-0.0039775223
conv2d_1,-0.0520772
conv2d_1,-0.05557507
conv2d_1,-0.058905214
conv2d_1,-0.050250463
conv2d_1,0.03840999
conv2d_1,0.12314
conv2d_1,-0.114267305
conv2d_1,0.028426612
conv2d_1,-0.089282066
conv2d_1,-0.0015003203
conv2d_1,0.04121598
conv2d_1,0.03045796
conv2d_1,-0.014752045
conv2d_1,-0.044352297
conv2d_1,0.09105291
conv2d_1,-0.025408745
conv2d_1,-0.099717736
conv2d_1,0.05976596
conv2d_1,0.082636215
conv2d_1,0.03669778
conv2d_1,0.08160065
conv2d_1,0.08424602
conv2d_1,0.0065788147
conv2d_1,-0.07499001
conv2d_1,0.03739714
conv2d_1,0.13293041
conv2d_1,0.0058598337
conv2d_1,0.017486101
conv2d_1,0.038458247
conv2d_1,0.103111684
conv2d_1,0.095734335
conv2d_1,0.030743625
conv2d_1,0.079220206
conv2d_1,-0.028155107
conv2d_1,0.087163836
conv2d_1,-0.01090296
conv2d_1,-0.0267535
conv2d_1,0.053973407
conv2d_1,0.05624306
conv2d_1,0.095832594
conv2d_1,0.10788497
conv2d_1,0.05924194
conv2d_1,-0.032699797
conv2d_1,-0.027244274
conv2d_1,0.049693078
conv2d_1,-0.058507625
conv2d_1,0.005025077
conv2d_1,0.038015813
conv2d_1,0.051600102
conv2d_1,-0.05979328
conv2d_1,-0.019145487
conv2d_1,0.043555897
conv2d_1,0.034310438
conv2d_1,0.048379157
conv2d_1,-0.12276611
conv2d_1,-0.017816754
conv2d_1,-0.3068938
conv2d_1,-0.019593803
conv2d_1,-0.056136377
conv2d_1,0.09422431
conv2d_1,0.0012657276
conv2d_1,0.08088674
conv2d_1,-0.17278641
conv2d_1,-0.043323513
conv2d_1,0.068298385
conv2d_1,-0.096350916
conv2d_1,-0.20799828
conv2d_1,0.05771738
conv2d_1,-0.032594837
conv2d_1,0.06307532
conv2d_1,-0.16557395
conv2d_1,0.06455967
conv2d_1,-0.15598246
conv2d_1,0.08968634
conv2d_1,-0.087481886
conv2d_1,0.06943399
conv2d_1,-0.13755322
conv2d_1,-0.13076709
conv2d_1,-0.12383726
conv2d_1,0.076996304
conv2d_1,-0.1422665
conv2d_1,-0.026169617
conv2d_1,0.040626965
conv2d_1,-0.15002824
conv2d_1,-0.03444735
conv2d_1,0.03090705
conv2d_1,-0.0052474327
conv2d_1,0.012001669
conv2d_1,-0.1263317
conv2d_1,-0.14826357
conv2d_1,-0.013513717
conv2d_1,-0.04229783
conv2d_1,-0.12121311
conv2d_1,0.043124586
conv2d_1,-0.10933832
conv2d_1,-0.05015633
conv2d_1,0.1553156
conv2d_1,0.09408927
conv2d_1,0.1337869
conv2d_1,0.12517253
conv2d_1,-0.12185495
conv2d_1,0.12500258
conv2d_1,0.07134147
conv2d_1,0.09517682
conv2d_1,-0.09210651
conv2d_1,0.07103059
conv2d_1,0.11449707
conv2d_1,0.058827914
conv2d_1,-0.021163052
conv2d_1,-0.051297672
conv2d_1,-0.059674833
conv2d_1,0.16126424
conv2d_1,0.06573237
conv2d_1,-0.020165207
conv2d_1,0.07204358
conv2d_1,-0.0794745
conv2d_1,-0.05065734
conv2d_1,0.17110023
conv2d_1,0.02390374
conv2d_1,0.1595916
conv2d_1,-0.31899336
conv2d_1,0.104315035
conv2d_1,0.031094009
conv2d_1,-0.098199055
conv2d_1,0.10090724
conv2d_1,-0.12024418
conv2d_1,0.04145175
conv2d_1,-0.0014618412
conv2d_1,-0.110720605
conv2d_1,0.09299145
conv2d_1,-0.117537804
conv2d_1,0.016922155
conv2d_1,0.19126308
conv2d_1,-0.020091746
conv2d_1,0.10771931
conv2d_1,-0.11223247
conv2d_1,-0.15336579
conv2d_1,-0.050148353
conv2d_1,-0.06377497
conv2d_1,-0.13013105
conv2d_1,0.020723134
conv2d_1,0.07877673
conv2d_1,-0.082343645
conv2d_1,0.055063203
conv2d_1,0.0008451576
conv2d_1,-0.022691943
conv2d_1,-0.1896761
conv2d_1,-0.05426264
conv2d_1,-0.3272423
conv2d_1,0.068667255
conv2d_1,-0.0030742658
conv2d_1,0.03366853
conv2d_1,0.116236076
conv2d_1,0.119542204
conv2d_1,-0.12880412
conv2d_1,-0.10881354
conv2d_1,0.105061404
conv2d_1,-0.043552097
conv2d_1,0.0534248
conv2d_1,0.08286452
conv2d_1,0.040854823
conv2d_1,0.23388691
conv2d_1,0.1531636
conv2d_1,0.031548187
conv2d_1,0.1391019
conv2d_1,-0.06282853
conv2d_1,-0.00892548
conv2d_1,-0.057852596
conv2d_1,0.09285507
conv2d_1,0.0556863
conv2d_1,-0.033940148
conv2d_1,0.014215555
conv2d_1,0.010846028
conv2d_1,0.08995398
conv2d_1,0.08627369
